years,month,sinkholes,level,algas,Cirsium,Dasylirion,Distichlis,Erigeron,Eustoma,Flaveria,Haploestes,nada,Nerysirenia,Polygala,Prosopis,Sabatia,Samolus,Schoenus,Sesuvium,Sporobolus,Total general
2009,oct,4.1,0,,,,,,,,,,,,,,5.50E-06,,,,5.50E-06
2009,oct,4.1,(en blanco),,,,,,,,,,,,,,0.00871794,,,7.85E-07,0.008718725
2009,oct,4.2,0,,,,,,,,,,,,,,2.36E-06,,,,2.36E-06
2009,oct,4.2,(en blanco),,,,,,,,,,,,,,0.014137985,,,,0.014137985
2009,oct,4.4,0,,,,,,,,,,,,,,0.000011781,,,,0.000011781
2009,oct,4.4,(en blanco),,,,7.85E-07,,,,,,,,,,0.01115268,,,,0.011153465
2009,oct,4.5,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,4.5,(en blanco),,,,,,,,,,,,,,0.0047124,,,,0.0047124
2009,oct,4.6,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,4.6,(en blanco),,,,,,,0.05717712,,,,,,,0.007805305,,,,0.064982425
2009,oct,4.7,0,,,,,,,,,,,,,,0.00007854,,,,0.00007854
2009,oct,4.7,(en blanco),,,,,,,0.01712172,,,,,,,0.0054978,0.00188496,,,0.02450448
2009,oct,4.8,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,oct,4.8,(en blanco),,,,,,,0.0388773,,,,,,,0.03581424,0.00439824,,,0.07908978
2009,oct,4.9,0,,,,,,,,,,,,,,0.000019635,,,,0.000019635
2009,oct,4.9,(en blanco),,,,,,,0.01319472,,,,,,,0.01696464,0.00659736,,,0.03675672
2009,oct,5.1,0,,,,,,,,,,,,0.00125664,,,,,,0.00125664
2009,oct,5.1,(en blanco),,,,,,,,,,,,,,0.000945622,,,,0.000945622
2009,oct,5.2,0,,,,,,,,,,,,,,0.00007854,,,,0.00007854
2009,oct,5.2,(en blanco),,,,7.85E-07,,,0.0043197,,,,,,,,,,7.85E-07,0.004321271
2009,oct,6.1,6,,,,,,,,,,,,,,0.00023562,,,,0.00023562
2009,oct,6.1,(en blanco),,,,,,,0.03927,,,,,,,,0.0125664,,,0.0518364
2009,oct,6.2,7,,,,,,,,,,,,,,0.000031416,,,,0.000031416
2009,oct,6.2,(en blanco),,,,,,,,,,,,,,0.017674642,0.00086394,,,0.018538582
2009,oct,6.3,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2009,oct,6.3,(en blanco),,,,7.85E-07,,,,,,,,,,0.0168861,7.85E-07,,,0.016887671
2009,oct,6.5,0,,,,,,,,,0,,,,,,,,,0
2009,oct,6.6,0,,,,,,,,,,,,,,0.00007854,,,,0.00007854
2009,oct,6.6,(en blanco),,,,7.85E-07,,,0.00047124,,,,,,,0.00204204,,,,0.002514065
2009,oct,6.7,0,,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2009,oct,6.7,(en blanco),,,,7.85E-07,,,,,,,,,,0.0027489,,,,0.002749685
2009,oct,6.8,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,6.8,(en blanco),,,,,,,,,,,,,,0.00565488,,,7.85E-07,0.005655665
2009,oct,6.9,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,oct,6.9,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,7.2,0,,,,,,,,,,,,,,1.41E-05,,,,1.41E-05
2009,oct,7.2,(en blanco),,,,7.85E-07,,,0.0023562,,,,,,,,,,,0.002356985
2009,oct,7.3,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,7.3,(en blanco),,,,,,,0.0058905,,,,,,,,,,,0.0058905
2009,oct,7.4,0,,,,,,,,,,,,,,,0.00007854,,,0.00007854
2009,oct,7.4,(en blanco),,,,7.85E-07,,,,,,,,,,0.003536656,0.0031416,,,0.006679042
2009,oct,8.1,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,oct,8.1,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,8.2,0,,,,,,,,,,,,,,0.0019635,,,,0.0019635
2009,oct,8.2,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,8.3,0,,,,,,,,,,,,,,0.0019635,,,,0.0019635
2009,oct,9.1,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,9.2,0,,,,,,,,,,,,,,0.000003927,,,,0.000003927
2009,oct,1.1O,0,,,,,,,,,,,,,,,0.0035343,,,0.0035343
2009,oct,1.1O,(en blanco),,,,7.85E-07,,,,,,,,,,0.034033738,0.0106029,,,0.044637424
2009,oct,1.1OO,0,,,,,,,,,,,,,,0.007854,,,,0.007854
2009,oct,1.1OO,(en blanco),,,,7.85E-07,,,0.1193808,,,,,,,0.02364054,,,,0.143022125
2009,oct,1.2O,0,,,,,,,,,,,,,,0.09330552,,,,0.09330552
2009,oct,1.2O,(en blanco),,,,7.85E-07,,,,,,,,,,0.02678214,0.00094248,,,0.027725405
2009,oct,1.3O,0,,,,,,,,,,,,,,1.57E-06,,,,1.57E-06
2009,oct,1.3O,(en blanco),,,,7.85E-07,,,,,,,,,7.85E-07,0.04508196,0.00031416,,,0.045397691
2009,oct,1.4O,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,oct,1.4O,(en blanco),,,,7.85E-07,,,,,,,,,,0.006602072,0.0007854,,,0.007388258
2009,oct,1.5O,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,oct,1.5O,(en blanco),,,,7.85E-07,,,0.25344858,,,,,,,0.11718168,,,7.85E-07,0.370631831
2009,oct,1.6O,0,,,,,,,0.05702004,,,,,,,,,,,0.05702004
2009,oct,1.6O,(en blanco),,,,,,,,,,,,,,0.00565488,,,,0.00565488
2009,oct,1.7O,0,,,,,,,,,,,,,,0.011781,,,,0.011781
2009,oct,1.7O,(en blanco),,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2009,oct,1.84+1.85,3,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,1.84+1.85,(en blanco),,,,,,,0.1225224,,,,,,7.85E-07,0.39670554,6.691608785,,7.85E-07,7.210838296
2009,oct,1.8O,0,,,,,,,0.1068144,,,,,,,,,,,0.1068144
2009,oct,1.8O,(en blanco),,,,7.85E-07,,,0.0451605,,,,,,,0.02623236,,,,0.071393645
2009,oct,1.9O,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,1.9O,(en blanco),,,,,,,0.00125664,,,,,,,0.00636174,,,,0.00761838
2009,oct,2.1O,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,oct,2.1O,(en blanco),,,,,,,0.14632002,,,,,,,0.01013166,0.02419032,,,0.180642
2009,oct,2.2O,0,,,,,,,,,,,,,,6.28E-06,,,,6.28E-06
2009,oct,2.2O,(en blanco),,,,7.85E-07,,,,,,,,,,3.14E-06,7.85E-07,,,4.71E-06
2009,oct,4.1O,0,,,,,,,,,,,,,,0.00777546,,,,0.00777546
2009,oct,4.1O,(en blanco),,,,,,,0.0094248,,,,,,,0.006680612,0.0054978,,,0.021603212
2009,oct,6.1O,0,,,,,,,,,,,,,,0.00125664,,,,0.00125664
2009,oct,6.1O,(en blanco),,,,7.85E-07,,,,,,,,,,0.020440035,,,,0.02044082
2009,oct,80A,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,oct,80A,(en blanco),,,,7.85E-07,,,0.534072,,,,,,,0.0596904,,,,0.593763185
2009,oct,81B,0,,,,,,,0.40023984,,,,,,,,,,,0.40023984
2009,oct,81B,(en blanco),,,,7.85E-07,,,0.149226,,,,,,,0.11435424,,,7.85E-07,0.263581811
2009,oct,82C,0,,,,,,,0.78995532,,,,,,,,,,,0.78995532
2009,oct,82C,(en blanco),,,,7.85E-07,,,0.0023562,,,,,,,0.02089164,7.85E-07,,,0.023249411
2009,oct,83D,0,,,,,,,,,,,,,,0.0109956,,,,0.0109956
2009,oct,83D,(en blanco),,,,7.85E-07,,,,,,,,,,,7.85E-07,,,1.57E-06
2009,oct,84E,0,,,,,,,0.0753984,,,,,,,,,,,0.0753984
2009,oct,84E,(en blanco),,,,,,,0.003927,,,,,0.00047124,,0.021599285,0.00070686,,,0.026704385
2009,nov,1.1,17,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,nov,1.101,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.101,(en blanco),,,,,,,,,,,,,,0.07791168,,,,0.07791168
2009,nov,1.11,0,,,,,,,,,,,,,,0.00384846,,,,0.00384846
2009,nov,1.11,(en blanco),,,,,,,0.00047124,,,,,,,0.007854,0.0062832,,,0.01460844
2009,nov,1.12,0,,,,,,,,,,,,,,0.000019635,,,,0.000019635
2009,nov,1.12,(en blanco),,,,7.85E-07,,,0.0102102,,,,,,,0.03094476,0.0003927,,,0.041548445
2009,nov,1.13,0,,,,,,,,,,,,,,0.0129591,,,,0.0129591
2009,nov,1.13,(en blanco),,,,,,,0.007854,,,,,,,0.01775004,0.003927,,,0.02953104
2009,nov,1.14,0,,,,,,,,,,,,,,0.03628548,,,,0.03628548
2009,nov,1.14,(en blanco),,,,7.85E-07,,,0.00031416,,,,,,,0.0086394,0.00031416,,,0.009268505
2009,nov,1.15,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2009,nov,1.16,6,,,,,,,,,,,,,,,0.0015708,,,0.0015708
2009,nov,1.16,(en blanco),,,,7.85E-07,,,0.00125664,,,,,,,0.017522274,0.00054978,,,0.019329479
2009,nov,1.17,3,,,,,,,,,,,,,,0.00439824,,,,0.00439824
2009,nov,1.17,(en blanco),,,,,,,,,,,,,,0.01445136,,,,0.01445136
2009,nov,1.18,5,,,,,,,,,,,,,,9.42E-06,,,,9.42E-06
2009,nov,1.18,(en blanco),,,,7.85E-07,,,,,,,,,,0.02183412,,,,0.021834905
2009,nov,1.19,0,,,,,,,,,,,,,,0.02686068,,,,0.02686068
2009,nov,1.19,(en blanco),,,,0.0047124,,,0.00494802,,,,,,,0.10194492,0.00290598,,,0.11451132
2009,nov,1.2,0,,,,,,,,,,,,,,1.02E-05,,,,1.02E-05
2009,nov,1.21,1,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2009,nov,1.22,4,,,,,,,,,,,,,,0.0361284,,,,0.0361284
2009,nov,1.22,(en blanco),,,,,,,,,,,,,7.85E-07,0.00958188,,,,0.009582665
2009,nov,1.23,0,,,,,,,,,,,,,,0.00376992,,,,0.00376992
2009,nov,1.23,(en blanco),,,,,,,0.0777546,,,,,7.85E-07,,0.00848232,,,,0.086237705
2009,nov,1.24,0,,,,,,,,,,,,,,,0.0027489,,,0.0027489
2009,nov,1.24,(en blanco),,,,,,,0.0043197,,,,,,,0.02803878,0.0015708,,,0.03392928
2009,nov,1.25,0,,,,,,,,,,,,0.00047124,,,,,,0.00047124
2009,nov,1.25,(en blanco),,,,,,,0.00424116,,,,,0.00015708,,0.01272348,0.00322014,,,0.02034186
2009,nov,1.26,0,,,,,,,,,,,,,,0.0282744,,,,0.0282744
2009,nov,1.26,(en blanco),,,,7.85E-07,,,,,,,,,,0.00958188,0.00125664,,,0.010839305
2009,nov,1.27,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.27,(en blanco),,,,,,,0.0054978,,,,,,,0.02285514,0.0015708,,,0.02992374
2009,nov,1.28,0,,,,,,,,,,,,,,,0.00047124,,,0.00047124
2009,nov,1.28,(en blanco),,,,7.85E-07,,,,,,,,,,0.03282972,0.00015708,,,0.032987585
2009,nov,1.31,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.33,0,,,,3.14E-06,,,,,,,,,,,,,,3.14E-06
2009,nov,1.33,(en blanco),,,,,,,0.00062832,,,,,,,0.01130976,7.85E-07,,,0.011938865
2009,nov,1.34,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2009,nov,1.35,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.36,0,,,,,,,,,,,,,,,0.00094248,,,0.00094248
2009,nov,1.36,(en blanco),,,,7.85E-07,,,,,,,,,,,0.000786185,,,0.000786971
2009,nov,1.37,0,,,,,,,,,,,,,,0.00424116,,,,0.00424116
2009,nov,1.37,(en blanco),,,,7.85E-07,,,0.01460844,,,,,,,0.01091706,0.01775004,,,0.043276325
2009,nov,1.38,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.38,(en blanco),,,,,,,0.00094248,,,,,,,0.00282744,,,,0.00376992
2009,nov,1.39,0,,,,,,,,,,,,,,0.00636174,,,,0.00636174
2009,nov,1.39,(en blanco),,,,7.85E-07,,,0.011781,,,,,,,,,,,0.011781785
2009,nov,1.4,5,,,,,,,,,,,,,,,0.00031416,,,0.00031416
2009,nov,1.4,(en blanco),,,,7.85E-07,,,,,,,,,,0.00479094,,,,0.004791725
2009,nov,1.41,8,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2009,nov,1.41,(en blanco),,,,7.85E-07,,,0.00109956,,,,,,,,,,,0.001100345
2009,nov,1.42,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2009,nov,1.42,(en blanco),,,,7.85E-07,,,,,,,,,,0.01162392,,,,0.011624705
2009,nov,1.43,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2009,nov,1.43,(en blanco),,,,7.85E-07,,,0.02364054,,,,,,,0.0467313,,,,0.070372625
2009,nov,1.44,0,,,,,,,,,,,,,,0.01319472,,,,0.01319472
2009,nov,1.44,(en blanco),,,,7.85E-07,,,0.09330552,,,,,,,0.06573798,0.0007854,,,0.159829685
2009,nov,1.45,0,,,,,,,,,,,,,,0.0094248,,,,0.0094248
2009,nov,1.45,(en blanco),,,,7.85E-07,,,0.1225224,,,,,,,0.01547238,0.00282744,,,0.140823005
2009,nov,1.46,0,,,,,,,,,,,,,,5.50E-06,,,,5.50E-06
2009,nov,1.46,(en blanco),,,,7.85E-07,,,0.0125664,,,,,,,0.01468698,,,,0.027254165
2009,nov,1.47,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2009,nov,1.47,(en blanco),,,,7.85E-07,,,,,,,,,,0.02034186,0.00172788,,,0.022070525
2009,nov,1.48,0,,,,,,,,,,,,,,3.46E-05,,,,3.46E-05
2009,nov,1.48,(en blanco),,,,7.85E-07,,,0.01759296,,,,,,,0.00439824,,,,0.021991985
2009,nov,1.49,13,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,nov,1.49,(en blanco),,,,7.85E-07,,,,,,,,,,0.01869252,,,,0.018693305
2009,nov,1.5,0,,,,,,,,,,,,,,0.0129591,,,,0.0129591
2009,nov,1.5,(en blanco),,,,,,,,,,,,,,0.00518364,,,,0.00518364
2009,nov,1.51,30,,,,,,,,,,,,,,,0.42458724,,,0.42458724
2009,nov,1.51,(en blanco),,,,,,,7.85E-07,,,,,,,0.00573342,0.0102102,,,0.015944405
2009,nov,1.52,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,nov,1.52,(en blanco),,,,7.85E-07,,,0.7653723,,,,,,,0.31510248,,,,1.080475565
2009,nov,1.53,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,nov,1.54,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2009,nov,1.54,(en blanco),,,,7.85E-07,,,0.09597588,,,,,,,0.05120808,,,7.85E-07,0.147185531
2009,nov,1.55,16,,,,,,,,,0,,,,,,,,,0
2009,nov,1.56,0,,,,,,,,,,,,,,,0.01429428,,,0.01429428
2009,nov,1.56,(en blanco),,,,,,,0.047124,,,,,,,0.031416,,,,0.07854
2009,nov,1.57,8,,,,,,,,,,,,,,0.00424116,,,,0.00424116
2009,nov,1.57,(en blanco),,,,7.85E-07,,,0.0251328,,,,,,,0.01264494,,,7.85E-07,0.037779311
2009,nov,1.58,0,,,,,,,,,,,,,,0.02686068,,,,0.02686068
2009,nov,1.58,(en blanco),,,,7.85E-07,,,0.00848232,,,,,,,0.047124,,,,0.055607105
2009,nov,1.59,6,,,,,,,,,,,,,,0.08655108,,,,0.08655108
2009,nov,1.59,(en blanco),,,,,,,0.005655665,,,,,,,,0.003927,,0.00439824,0.013980905
2009,nov,1.6,10,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2009,nov,1.6,(en blanco),,,,7.85E-07,,,,,,,,,,0.00730422,,,,0.007305005
2009,nov,1.61,4,,,,,,,0.21645624,,,,,,,,,,,0.21645624
2009,nov,1.61,(en blanco),,,,,,,,,,,,,,0.01932084,,,,0.01932084
2009,nov,1.62,0,,,,,,,,,,,,,,0.00007854,,,,0.00007854
2009,nov,1.62,(en blanco),,,,,,,,,,,,,,0.00400554,,,,0.00400554
2009,nov,1.63,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,nov,1.65,0,,,,,,,,,,,,,,0.00282744,,,,0.00282744
2009,nov,1.65,(en blanco),,,,,,,,,,,,,0.00070686,0.01429428,,,,0.01500114
2009,nov,1.66,0,,,,,,,,,,,,,,0.0259182,,,,0.0259182
2009,nov,1.66,(en blanco),,,,7.85E-07,,,0.13414632,,,,,,,0.0325941,,,7.85E-07,0.166741991
2009,nov,1.67,0,,,,,,,0.01555092,,,,,,,,,,,0.01555092
2009,nov,1.67,(en blanco),,,,,,,,,,,,,,0.0047124,,,,0.0047124
2009,nov,1.68,0,,,,,,,,,,,,,,0.02803878,,,,0.02803878
2009,nov,1.68,(en blanco),,,,,,,0.12817728,,,,,,,0.03502884,,,,0.16320612
2009,nov,1.69,0,,,,,,,,,,,,,,0.00424116,,,,0.00424116
2009,nov,1.69,(en blanco),,,,7.85E-07,,,0.01350888,,,,,,,0.06094704,,,,0.074456705
2009,nov,1.7,0,,,,,,,,,,,,,,0.0027489,,,,0.0027489
2009,nov,1.7,(en blanco),,,,7.85E-07,,,,,,,,,,0.01657194,0.00282744,,,0.019400165
2009,nov,1.71,36,,,,,,,,,,,,,,0.0801108,,,,0.0801108
2009,nov,1.71,(en blanco),,,,7.85E-07,,,,,,,,,,0.08113182,,,,0.081132605
2009,nov,1.72,0,,,,,,,,,,,,,,0.00777546,,,,0.00777546
2009,nov,1.72,(en blanco),,,,,,,0.023562,,,,,,1.57E-06,0.0290598,,,,0.052623371
2009,nov,1.73,0,,,,,,,,,,,,,,0.0329868,,,,0.0329868
2009,nov,1.73,(en blanco),,,,7.85E-07,,,0.0596904,,,,,,,,,,,0.059691185
2009,nov,1.74,0,,,,,,,,,,,,,,,0.50234184,,,0.50234184
2009,nov,1.74,(en blanco),,,,,,,0.25729704,,,,,,,0.13775916,,,,0.3950562
2009,nov,1.75,9,,,,,,,,,,,,,,,0.302379,,,0.302379
2009,nov,1.75,(en blanco),,,,7.85E-07,,,0.098175,,,,,,,0.09770376,0.141372,,,0.337251545
2009,nov,1.76,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.76,(en blanco),,,,,,,0.17891412,,,,,,,0.05992602,0.0102102,,7.85E-07,0.249051125
2009,nov,1.77,0.5,,,,,,,,,,,,,,,0.7665504,,,0.7665504
2009,nov,1.77,(en blanco),,,,7.85E-07,,,,,,,,0.00047124,,0.04523904,,,,0.045711065
2009,nov,1.78,0,,,,,,,,,,,,,,,0.5442822,,,0.5442822
2009,nov,1.78,(en blanco),,,,,,,0.05097246,,,,,,,0.07594818,,,,0.12692064
2009,nov,1.79,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.79,(en blanco),,,,,,,0.01382304,,,,,,,0.01248786,,,,0.0263109
2009,nov,1.8,0,,,,,,,,,,,,,,0.00003927,,,,0.00003927
2009,nov,1.8,(en blanco),,,,7.85E-07,,,,,,,,,7.85E-07,0.0172788,,,,0.017280371
2009,nov,1.81,0,,,,,,,,,,,,,,0.0541926,,,,0.0541926
2009,nov,1.81,(en blanco),,,,7.85E-07,,,0.00439824,,,,,,,0.03282972,0.00439824,,,0.041626985
2009,nov,1.82,3,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,nov,1.82,(en blanco),,,,1.57E-06,,,0.341649,,,,,,,0.08965341,7.85E-07,,7.85E-07,0.431305552
2009,nov,1.83,26,,,,,,,,,,,,,,,0.4029102,,,0.4029102
2009,nov,1.83,(en blanco),,,,7.85E-07,,,0.02332638,,,,,,,0.17844288,0.4649568,,7.85E-07,0.666727631
2009,nov,1.86,0,,,,,,,0.03204432,,,,,,,,,,,0.03204432
2009,nov,1.86,(en blanco),,,,1.7624376,,,0.051051,,,,,,,0.16147824,0.4665276,,,2.44149444
2009,nov,1.87,0,,,,,,,,,,,,,,0.00816816,,,,0.00816816
2009,nov,1.87,(en blanco),,,,7.85E-07,,,,,,,,,,0.01319472,0.00376992,,0.0047124,0.021677825
2009,nov,1.88,0,,,,,,,,,,,,,,0.00329868,,,,0.00329868
2009,nov,1.88,(en blanco),,,,,,,,,,,,,0.00031416,0.02089164,0.00494802,,,0.02615382
2009,nov,1.89,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.89,(en blanco),,,,,,,,,,,,,,0.0035343,0.0023562,,,0.0058905
2009,nov,1.9,0,,,,,,,,,,,,,,0.0019635,,,,0.0019635
2009,nov,1.9,(en blanco),,,,7.85E-07,,,,,,,,,0.00188496,0.00384846,,,,0.005734205
2009,nov,1.91,9,,,,,,,,,,,,,,6.28E-06,,,,6.28E-06
2009,nov,1.91,(en blanco),,,,,,,0.01735734,,,,,,,,,,,0.01735734
2009,nov,1.92,0,,,,,,,,,,,,,,,0.0062832,,,0.0062832
2009,nov,1.92,(en blanco),,,,,,,0.20640312,,,,,,,0.07885416,0.00031416,,7.85E-07,0.285572225
2009,nov,1.93,0,,,,,,,,,,,,,,0.01123122,,,,0.01123122
2009,nov,1.93,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.94,13,,,,,,,,,,,,,,8.64E-06,,,,8.64E-06
2009,nov,1.94,(en blanco),,,,,,,,,,,,,,0.0051051,,,7.85E-07,0.005105885
2009,nov,1.95,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,1.95,(en blanco),,,,,,,0.41484828,,,,,,,0.06031872,,,7.85E-07,0.475167785
2009,nov,1.96,0,,,,,,,,,,,,,,0.01429428,,,,0.01429428
2009,nov,1.96,(en blanco),,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,nov,1.97,0,,,,,,,,,,,,,,0.05937624,,,,0.05937624
2009,nov,1.97,(en blanco),,,,7.85E-07,,,,,,,,,,0.01979208,,,,0.019792865
2009,nov,1.98,0,,,,,,,,,,,,,,0.06377448,,,,0.06377448
2009,nov,1.98,(en blanco),,,,,,,,,,,,,,0.01735734,,,7.85E-07,0.017358125
2009,nov,1.99,0,,,,,,,,,,,,,,0.01130976,,,,0.01130976
2009,nov,2.1,0,,,,,,,,,,,,,,,0.00070686,,,0.00070686
2009,nov,2.1,(en blanco),,,,,,,0.0376992,,,,,,,0.01044582,0.000157865,,,0.048302885
2009,nov,2.11,0,,,,,,,,,,,,,,0.0031416,,,,0.0031416
2009,nov,2.11,(en blanco),,,,7.85E-07,,,0.01641486,,,,,,,0.01900668,0.0047124,,,0.040134725
2009,nov,2.12,0,,,,,,,,,,,,,,0.0102102,,,,0.0102102
2009,nov,2.12,(en blanco),,,,,,,,,,,,,,0.00777546,,,,0.00777546
2009,nov,2.13,0,,,,,,,,,,,,,,0.00950334,,,,0.00950334
2009,nov,2.13,(en blanco),,,,7.85E-07,,,0.0011781,,,,,,,0.003927,,,,0.005105885
2009,nov,2.14,0,,,,,,,,,,,,,,,,,0.0094248,0.0094248
2009,nov,2.14,(en blanco),,,,,,,,,,,,,,0.01429428,,,,0.01429428
2009,nov,2.15,0,,,,,,,,,,,,,,0.02803878,,,,0.02803878
2009,nov,2.16,0,,,,,,,,,,,,,,0.00251328,,,,0.00251328
2009,nov,2.16,(en blanco),,,,7.85E-07,,,,,,,,,,0.04154766,,,,0.041548445
2009,nov,2.17,0,,,,,,,,,,,,,,0.02686068,,,,0.02686068
2009,nov,2.17,(en blanco),,,,7.85E-07,,,0.003927,,,,,,,0.019872191,,,,0.023799976
2009,nov,2.18,0,,,,,,,,,,,,,,0.01036728,,,,0.01036728
2009,nov,2.18,(en blanco),,,,7.85E-07,,,0.00345576,,,,,,,0.01390158,,,,0.017358125
2009,nov,2.19,0,,,,,,,,,,,,,,0.00329868,,,,0.00329868
2009,nov,2.2,0,,,,,,,,,,,,,,0.0219912,,,,0.0219912
2009,nov,2.2,(en blanco),,,,7.85E-07,,,,,,,,,,0.011781,0.0031416,,,0.014923385
2009,nov,2.21,3,,,,0.0082467,,,,,,,,,,,,,,0.0082467
2009,nov,2.21,(en blanco),,,,,,,,,,,,,,0.00062832,0.00047124,,,0.00109956
2009,nov,2.3,0,,,,,,,,,,,,,,0.00003927,,,,0.00003927
2009,nov,2.3,(en blanco),,,,7.85E-07,,,,,,,,,,0.0106029,0.00031416,,,0.010917845
2009,nov,2.4,0,,,,,,,,,,,,,,2.36E-06,,,,2.36E-06
2009,nov,2.4,(en blanco),,,,7.85E-07,,,,,,,,,,0.01272348,,,,0.012724265
2009,nov,2.5,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,nov,2.5,(en blanco),,,,7.85E-07,,,,,,,,,,0.0007854,,,,0.000786185
2009,nov,2.6,8,,,,,,,,,,,,,,0.00007854,,,,0.00007854
2009,nov,2.6,(en blanco),,,,,,,,,,,,,,0.00636174,0.00031416,,,0.0066759
2009,nov,2.7,0,,,,,,,,,,,,,,0.08576568,,,,0.08576568
2009,nov,2.7,(en blanco),,,,7.85E-07,,,0.027489,,,,,,,0.00879648,0.00007854,,,0.036364805
2009,nov,2.8,3,,,,,,,,,,,,,,0.00439824,,,,0.00439824
2009,nov,2.8,(en blanco),,,,7.85E-07,,,,,,,,,,0.00094248,,,,0.000943265
2009,nov,4.1,9,,,,,,,,,,,,,,,,,0.01130976,0.01130976
2009,nov,4.1,(en blanco),,,,,,,,,,,,,,0.00565488,,,,0.00565488
2009,nov,4.2,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2009,nov,4.2,(en blanco),,,,,,,,,,,,,,0.00463386,,,,0.00463386
2009,nov,4.4,0,,,,,,,,,,,,,,0.01735734,,,,0.01735734
2009,nov,4.4,(en blanco),,,,,,,,,,,,,,0.0019635,,,,0.0019635
2009,nov,4.5,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,4.5,(en blanco),,,,,,,,,,,,,,0.003927,,,,0.003927
2009,nov,4.6,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,nov,4.6,(en blanco),,,,,,,,,,,,,,0.011074925,,,,0.011074925
2009,nov,4.7,6,,,,,,,,,,,,,,0.00007854,,,,0.00007854
2009,nov,4.7,(en blanco),,,,,,,0.01971354,,,,,,,0.00455532,0.00243474,,,0.0267036
2009,nov,4.8,5,,,,,,,,,,,,,,0.04492488,,,,0.04492488
2009,nov,4.8,(en blanco),,,,,,,,,,,,,,0.01814274,7.85E-07,,,0.018143525
2009,nov,4.9,0,,,,,,,,,,,,,,,0.00769692,,,0.00769692
2009,nov,4.9,(en blanco),,,,,,,0.00565488,,,,,,,0.0137445,0.00376992,,,0.0231693
2009,nov,5.1,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,nov,5.1,(en blanco),,,,,,,,,,,,,,0.000019635,,,,0.000019635
2009,nov,5.2,0,,,,,,,,,,,,,,0.00003927,,,,0.00003927
